Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Average Hookload kkgf,Hole Depth (TVD) m,Bit Drill Time h,Mud Density Out g/cm3
208,515.191,3.556164181,10071.44777,1.288027051,25.917144,89,2961.100683,1.210000038,97.14587788,514.47954,25.16,1.200000048
209,515.231,3.556164181,10071.44777,1.288027051,25.917144,89,2961.100683,1.210000038,97.14587788,514.47954,25.16,1.200000048
210,515.264,3.778424442,10071.99935,1.111770718,27.115008,89,2961.100683,1.210000038,97.15494973,514.6291968,25.16,1.200000048
211,515.274,3.778424442,10071.99935,1.111770718,27.115008,89,2961.100683,1.210000038,97.15494973,514.6291968,25.16,1.200000048
212,515.316,3.778424442,10071.99935,1.111770718,27.115008,89,2961.100683,1.210000038,97.15494973,514.6291968,25.16,1.200000048
213,515.356,3.778424442,10071.99935,1.111770718,27.115008,89,2961.100683,1.210000038,97.15494973,514.6291968,25.16,1.200000048
214,515.399,3.778424442,10071.99935,1.111770718,27.115008,89,2961.100683,1.210000038,97.15494973,514.6291968,25.16,1.200000048
215,515.417,3.846463298,10104.19787,0.298279949,29.084016,89,2961.100683,1.210000038,97.25020413,514.7785488,25.17,1.200000048
216,515.52,3.846463298,10104.19787,0.298279949,29.084016,89,2961.100683,1.210000038,97.25020413,514.7785488,25.17,1.200000048
217,515.569,3.905430306,10099.30259,0.311838128,29.510736,89,2961.100683,1.210000038,97.05969533,514.9279008,25.17,1.200000048
218,515.6,3.905430306,10099.30259,0.311838128,29.510736,89,2961.100683,1.210000038,97.05969533,514.9279008,25.17,1.200000048
219,515.642,3.905430306,10099.30259,0.311838128,29.510736,89,2961.100683,1.210000038,97.05969533,514.9279008,25.17,1.200000048
220,515.685,3.905430306,10099.30259,0.311838128,29.510736,89,2961.100683,1.210000038,97.05969533,514.9279008,25.17,1.200000048
221,515.722,3.87367884,10129.15689,0.27116359,29.437584,89,2961.100683,1.210000038,97.06876718,515.0772528,25.18,1.200000048
222,515.725,3.87367884,10129.15689,0.27116359,29.437584,89,2961.100683,1.210000038,97.06876718,515.0772528,25.18,1.200000048
223,515.767,3.87367884,10129.15689,0.27116359,29.437584,89,2961.100683,1.210000038,97.06876718,515.0772528,25.18,1.200000048
224,515.85,3.87367884,10129.15689,0.27116359,29.437584,89,2961.100683,1.210000038,97.06876718,515.0772528,25.18,1.200000048
225,515.874,3.814711832,10120.67634,0.284721769,29.620464,89,2961.100683,1.210000038,97.1685575,515.2269096,25.19,1.200000048
226,515.932,3.814711832,10120.67634,0.284721769,29.620464,89,2961.100683,1.210000038,97.1685575,515.2269096,25.19,1.200000048
227,515.972,3.814711832,10120.67634,0.284721769,29.620464,89,2961.100683,1.210000038,97.1685575,515.2269096,25.19,1.200000048
228,516.014,3.814711832,10120.67634,0.284721769,29.620464,89,2961.100683,1.210000038,97.1685575,515.2269096,25.19,1.200000048
229,516.054,3.705849663,10127.64004,0.311838128,29.721048,89,2961.100683,1.210000038,97.26834782,515.3762616,25.19,1.200000048
230,516.097,3.705849663,10127.64004,0.311838128,29.721048,89,2961.100683,1.210000038,97.26834782,515.3762616,25.19,1.200000048
231,516.136,3.705849663,10127.64004,0.311838128,29.721048,89,2961.100683,1.210000038,97.26834782,515.3762616,25.19,1.200000048
232,516.179,3.887286611,10181.00546,0.311838128,29.757624,89,2961.100683,1.210000038,97.20030897,515.5256136,25.2,1.200000048
233,516.304,3.887286611,10181.00546,0.311838128,29.757624,89,2961.100683,1.210000038,97.20030897,515.5256136,25.2,1.200000048
234,516.331,3.760280747,10093.57994,0.325396308,29.751528,89,2961.100683,1.210000038,97.11412642,515.6749656,25.2,1.200000048
235,516.386,3.760280747,10093.57994,0.325396308,29.751528,89,2961.100683,1.210000038,97.11412642,515.6749656,25.2,1.200000048
236,516.511,3.796568137,10078.75621,0.338954487,29.788104,89,2961.100683,1.210000038,97.08691087,515.8243176,25.21,1.200000048
237,516.551,3.796568137,10078.75621,0.338954487,29.788104,89,2961.100683,1.210000038,97.08691087,515.8243176,25.21,1.200000048
238,516.666,3.687705968,10114.26421,0.338954487,29.812488,89,2961.100683,1.210000038,97.20484489,515.9736696,25.21,1.200000048
239,516.788,4.009756551,10070.82724,0.311838128,29.812488,89,2961.100683,1.210000038,97.19577304,516.1230216,25.22,1.200000048
240,516.831,4.009756551,10070.82724,0.311838128,29.812488,89,2961.100683,1.210000038,97.19577304,516.1230216,25.22,1.200000048
241,516.871,4.009756551,10070.82724,0.311838128,29.812488,89,2961.100683,1.210000038,97.19577304,516.1230216,25.22,1.200000048
242,516.913,4.009756551,10070.82724,0.311838128,29.812488,89,2961.100683,1.210000038,97.19577304,516.1230216,25.22,1.200000048
243,516.941,3.941717695,10125.50267,0.311838128,29.812488,89,2961.100683,1.210000038,96.88733023,516.2723736,25.22,1.200000048
244,516.999,3.941717695,10125.50267,0.311838128,29.812488,89,2961.100683,1.210000038,96.88733023,516.2723736,25.22,1.200000048
245,517.035,3.941717695,10125.50267,0.311838128,29.812488,89,2961.100683,1.210000038,96.88733023,516.2723736,25.22,1.200000048
246,517.075,3.941717695,10125.50267,0.311838128,29.812488,89,2961.100683,1.210000038,96.88733023,516.2723736,25.22,1.200000048
247,517.093,4.055115788,10093.30415,0.298279949,29.376624,89,2961.100683,1.210000038,96.86918654,516.4217256,25.23,1.200000048
248,517.2,4.055115788,10093.30415,0.298279949,29.376624,89,2961.100683,1.210000038,96.86918654,516.4217256,25.23,1.200000048
249,517.282,4.200265346,10127.08846,0.284721769,29.547312,89,2961.100683,1.210000038,96.75578844,516.5710776,25.23,1.200000048
250,517.319,4.200265346,10127.08846,0.284721769,29.547312,89,2961.100683,1.210000038,96.75578844,516.5710776,25.23,1.200000048
251,517.395,4.200265346,10127.08846,0.284721769,29.547312,89,2961.100683,1.210000038,96.75578844,516.5710776,25.23,1.200000048
252,517.511,4.050579864,10182.38441,0.284721769,28.657296,89,2961.100683,1.210000038,96.77846806,516.7204296,25.24,1.200000048
253,517.55,4.163977957,10234.57773,0.27116359,27.870912,89,2961.100683,1.210000038,96.81021953,516.8697816,25.25,1.200000048
254,517.587,4.163977957,10234.57773,0.27116359,27.870912,89,2961.100683,1.210000038,96.81021953,516.8697816,25.25,1.200000048
255,517.663,4.163977957,10234.57773,0.27116359,27.870912,89,2961.100683,1.210000038,96.81021953,516.8697816,25.25,1.200000048
256,517.7,4.163977957,10234.57773,0.27116359,27.870912,89,2961.100683,1.210000038,96.81021953,516.8697816,25.25,1.200000048
257,517.703,4.04604394,10138.87849,0.25760541,27.337512,89,2961.100683,1.210000038,96.88279431,517.0191336,25.25,1.200000048
258,517.736,4.04604394,10138.87849,0.25760541,27.337512,89,2961.100683,1.210000038,96.88279431,517.0191336,25.25,1.200000048
259,517.809,4.04604394,10138.87849,0.25760541,27.337512,89,2961.100683,1.210000038,96.88279431,517.0191336,25.25,1.200000048
260,517.855,4.091403177,10110.40315,0.25760541,26.734008,89,2961.100683,1.210000038,97.02340794,517.1684856,25.26,1.200000048
261,517.959,4.091403177,10110.40315,0.25760541,26.734008,89,2961.100683,1.210000038,97.02340794,517.1684856,25.26,1.200000048
262,517.995,4.091403177,10110.40315,0.25760541,26.734008,89,2961.100683,1.210000038,97.02340794,517.1684856,25.26,1.200000048
263,518.002,4.091403177,10110.40315,0.25760541,26.734008,89,2961.100683,1.210000038,97.02340794,517.1684856,25.26,1.200000048
264,518.008,4.073259483,10174.1107,0.216930872,26.474928,89,2961.100683,1.210000038,96.91454577,517.3178376,25.26,1.200000048
265,518.029,4.073259483,10174.1107,0.216930872,26.474928,89,2961.100683,1.210000038,96.91454577,517.3178376,25.26,1.200000048
266,518.102,4.073259483,10174.1107,0.216930872,26.474928,89,2961.100683,1.210000038,96.91454577,517.3178376,25.26,1.200000048
267,518.16,4.086867254,10156.46013,0.244047231,25.987248,89,2961.100683,1.210000038,96.92361762,517.4668848,25.27,1.200000048
268,518.309,4.086867254,10156.46013,0.244047231,25.987248,89,2961.100683,1.210000038,96.92361762,517.4668848,25.27,1.200000048
269,518.312,3.855535145,10162.9412,0.25760541,25.2222,89,2961.100683,1.210000038,97.05062349,517.6162368,25.27,1.200000048
270,518.465,4.617570327,10217.40978,0.27116359,25.798272,89,2961.100683,1.210000038,96.92361762,517.7655888,25.28,1.200000048
271,518.498,4.617570327,10217.40978,0.27116359,25.798272,89,2961.100683,1.210000038,96.92361762,517.7655888,25.28,1.200000048
272,518.617,4.740040266,10208.23975,0.25760541,28.221432,89,2961.100683,1.210000038,96.31580385,517.914636,25.29,1.200000048
273,518.663,4.740040266,10208.23975,0.25760541,28.221432,89,2961.100683,1.210000038,96.31580385,517.914636,25.29,1.200000048
274,518.703,4.740040266,10208.23975,0.25760541,28.221432,89,2961.100683,1.210000038,96.31580385,517.914636,25.29,1.200000048
275,518.745,4.740040266,10208.23975,0.25760541,28.221432,89,2961.100683,1.210000038,96.31580385,517.914636,25.29,1.200000048
276,518.77,4.681073258,10180.72967,0.25760541,29.385768,89,2961.100683,1.210000038,96.27951646,518.063988,25.29,1.200000048
277,518.785,4.681073258,10180.72967,0.25760541,29.385768,89,2961.100683,1.210000038,96.27951646,518.063988,25.29,1.200000048
278,518.824,4.681073258,10180.72967,0.25760541,29.385768,89,2961.100683,1.210000038,96.27951646,518.063988,25.29,1.200000048
279,518.867,4.681073258,10180.72967,0.25760541,29.385768,89,2961.100683,1.210000038,96.27951646,518.063988,25.29,1.200000048
280,519.032,4.69468103,10125.22688,0.25760541,29.358336,89,2961.100683,1.210000038,96.07539989,518.21334,25.3,1.200000048
281,519.071,4.69468103,10125.22688,0.25760541,29.358336,89,2961.100683,1.210000038,96.07539989,518.21334,25.3,1.200000048
282,519.074,4.209337194,10168.11227,0.27116359,29.541216,89,2961.100683,1.210000038,96.44280971,518.3623872,25.3,1.200000048
283,519.114,4.209337194,10168.11227,0.27116359,29.541216,89,2961.100683,1.210000038,96.44280971,518.3623872,25.3,1.200000048
284,519.157,4.209337194,10168.11227,0.27116359,29.541216,89,2961.100683,1.210000038,96.44280971,518.3623872,25.3,1.200000048
285,519.227,4.454277073,10074.6883,0.298279949,29.745432,89,2961.100683,1.210000038,96.7285729,518.5117392,25.31,1.200000048
286,519.239,4.454277073,10074.6883,0.298279949,29.745432,89,2961.100683,1.210000038,96.7285729,518.5117392,25.31,1.200000048
287,519.279,4.454277073,10074.6883,0.298279949,29.745432,89,2961.100683,1.210000038,96.7285729,518.5117392,25.31,1.200000048
288,519.379,4.544995547,10076.06726,0.244047231,29.83992,89,2961.100683,1.210000038,96.44280971,518.6607864,25.31,1.200000048
289,519.486,4.544995547,10076.06726,0.244047231,29.83992,89,2961.100683,1.210000038,96.44280971,518.6607864,25.31,1.200000048
290,519.532,4.286447897,10080.82464,0.284721769,29.830776,89,2961.100683,1.210000038,96.45641748,518.8101384,25.32,1.200000048
291,519.568,4.286447897,10080.82464,0.284721769,29.830776,89,2961.100683,1.210000038,96.45641748,518.8101384,25.32,1.200000048
292,519.611,4.286447897,10080.82464,0.284721769,29.830776,89,2961.100683,1.210000038,96.45641748,518.8101384,25.32,1.200000048
293,519.684,4.44974115,10180.59178,0.25760541,29.785056,89,2961.100683,1.210000038,96.50631264,518.9591856,25.32,1.200000048
294,519.693,4.44974115,10180.59178,0.25760541,29.785056,89,2961.100683,1.210000038,96.50631264,518.9591856,25.32,1.200000048
295,519.818,4.44974115,10180.59178,0.25760541,29.785056,89,2961.100683,1.210000038,96.50631264,518.9591856,25.32,1.200000048
296,519.836,4.576747013,10120.40055,0.25760541,29.800296,89,2961.100683,1.210000038,96.29312423,519.1085376,25.33,1.200000048
297,519.858,4.576747013,10120.40055,0.25760541,29.800296,89,2961.100683,1.210000038,96.29312423,519.1085376,25.33,1.200000048
298,519.9,4.576747013,10120.40055,0.25760541,29.800296,89,2961.100683,1.210000038,96.29312423,519.1085376,25.33,1.200000048
299,519.943,4.576747013,10120.40055,0.25760541,29.800296,89,2961.100683,1.210000038,96.29312423,519.1085376,25.33,1.200000048
300,519.983,4.576747013,10120.40055,0.25760541,29.800296,89,2961.100683,1.210000038,96.29312423,519.1085376,25.33,1.200000048
301,519.989,4.236552736,10163.01015,0.27116359,29.827728,89,2961.100683,1.210000038,96.61517481,519.2575848,25.33,1.200000048
302,520.001,4.236552736,10163.01015,0.27116359,29.827728,89,2961.100683,1.210000038,96.61517481,519.2575848,25.33,1.200000048
303,520.025,4.236552736,10163.01015,0.27116359,29.827728,89,2961.100683,1.210000038,96.61517481,519.2575848,25.33,1.200000048
304,520.065,4.236552736,10163.01015,0.27116359,29.827728,89,2961.100683,1.210000038,96.61517481,519.2575848,25.33,1.200000048
305,520.233,4.209337194,10162.25172,0.244047231,29.842968,89,2961.100683,1.210000038,96.71042921,519.406632,25.34,1.200000048
306,520.272,4.209337194,10162.25172,0.244047231,29.842968,89,2961.100683,1.210000038,96.71042921,519.406632,25.34,1.200000048
307,520.294,3.905430306,10155.49486,0.25760541,29.818584,89,2961.100683,1.210000038,96.81929138,519.555984,25.34,1.200000048
308,520.315,3.905430306,10155.49486,0.25760541,29.818584,89,2961.100683,1.210000038,96.81929138,519.555984,25.34,1.200000048
309,520.44,3.905430306,10155.49486,0.25760541,29.818584,89,2961.100683,1.210000038,96.81929138,519.555984,25.34,1.200000048
310,520.446,4.304591591,10081.44517,0.230489051,29.815536,89,2961.100683,1.210000038,97.10051865,519.7050312,25.35,1.200000048
311,520.48,4.304591591,10081.44517,0.230489051,29.815536,89,2961.100683,1.210000038,97.10051865,519.7050312,25.35,1.200000048
312,520.565,4.304591591,10081.44517,0.230489051,29.815536,89,2961.100683,1.210000038,97.10051865,519.7050312,25.35,1.200000048
313,520.598,4.576747013,10209.82555,0.230489051,29.846016,89,2961.100683,1.210000038,96.43827379,519.8540784,25.35,1.200000048
314,520.687,4.576747013,10209.82555,0.230489051,29.846016,89,2961.100683,1.210000038,96.43827379,519.8540784,25.35,1.200000048
315,520.729,4.576747013,10209.82555,0.230489051,29.846016,89,2961.100683,1.210000038,96.43827379,519.8540784,25.35,1.200000048
316,520.772,4.685609182,10256.15832,0.230489051,29.821632,89,2961.100683,1.210000038,96.4019864,520.0034304,25.36,1.200000048
317,520.812,4.685609182,10256.15832,0.230489051,29.821632,89,2961.100683,1.210000038,96.4019864,520.0034304,25.36,1.200000048
318,520.894,4.685609182,10256.15832,0.230489051,29.821632,89,2961.100683,1.210000038,96.4019864,520.0034304,25.36,1.200000048
319,520.903,4.672001411,10164.87173,0.216930872,29.693616,89,2961.100683,1.210000038,96.23869314,520.1524776,25.36,1.200000048
320,521.001,4.672001411,10164.87173,0.216930872,29.693616,89,2961.100683,1.210000038,96.23869314,520.1524776,25.36,1.129999995
321,521.062,4.504172234,10191.3476,0.216930872,29.620464,89,2961.100683,1.210000038,96.30219607,520.3015248,25.37,1.129999995
322,521.104,4.504172234,10191.3476,0.216930872,29.620464,89,2961.100683,1.210000038,96.30219607,520.3015248,25.37,1.129999995
323,521.144,4.504172234,10191.3476,0.216930872,29.620464,89,2961.100683,1.210000038,96.30219607,520.3015248,25.37,1.129999995
324,521.187,4.504172234,10191.3476,0.216930872,29.620464,89,2961.100683,1.210000038,96.30219607,520.3015248,25.37,1.129999995
325,521.208,4.78086358,10226.7177,0.216930872,29.724096,89,2961.100683,1.210000038,96.27951646,520.450572,25.37,1.129999995
326,521.229,4.78086358,10226.7177,0.216930872,29.724096,89,2961.100683,1.210000038,96.27951646,520.450572,25.37,1.129999995
327,521.36,4.581282937,10239.473,0.176256333,29.815536,89,2961.100683,1.210000038,96.24776499,520.5996192,25.38,1.129999995
328,521.437,4.581282937,10239.473,0.176256333,29.815536,89,2961.100683,1.210000038,96.24776499,520.5996192,25.38,1.129999995
329,521.476,4.581282937,10239.473,0.176256333,29.815536,89,2961.100683,1.210000038,96.24776499,520.5996192,25.38,1.129999995
330,521.513,4.753648038,10200.44868,0.189814513,29.757624,89,2961.100683,1.210000038,96.16611836,520.7486664,25.38,1.129999995
331,521.519,4.753648038,10200.44868,0.189814513,29.757624,89,2961.100683,1.210000038,96.16611836,520.7486664,25.38,1.129999995
332,521.559,4.753648038,10200.44868,0.189814513,29.757624,89,2961.100683,1.210000038,96.16611836,520.7486664,25.38,1.129999995
333,521.601,4.753648038,10200.44868,0.189814513,29.757624,89,2961.100683,1.210000038,96.16611836,520.7486664,25.38,1.129999995
334,521.641,4.753648038,10200.44868,0.189814513,29.757624,89,2961.100683,1.210000038,96.16611836,520.7486664,25.38,1.129999995
335,521.683,4.635714021,10231.13035,0.203372692,29.727144,89,2961.100683,1.210000038,96.25230091,520.8977136,25.39,1.129999995
336,521.808,4.635714021,10231.13035,0.203372692,29.727144,89,2961.100683,1.210000038,96.25230091,520.8977136,25.39,1.129999995
337,521.818,4.431597455,10164.59594,0.203372692,29.797248,89,2961.100683,1.210000038,96.29312423,521.0467608,25.39,1.129999995
338,521.848,4.431597455,10164.59594,0.203372692,29.797248,89,2961.100683,1.210000038,96.29312423,521.0467608,25.39,1.129999995
339,521.891,4.431597455,10164.59594,0.203372692,29.797248,89,2961.100683,1.210000038,96.29312423,521.0467608,25.39,1.129999995
340,521.973,4.703752877,10158.32171,0.203372692,29.815536,89,2961.100683,1.210000038,96.306732,521.195808,25.4,1.129999995
341,522,4.703752877,10158.32171,0.203372692,29.815536,89,2961.100683,1.210000038,96.306732,521.195808,25.4,1.200000048
342,522.013,4.703752877,10158.32171,0.203372692,29.815536,89,2961.100683,1.210000038,96.306732,521.195808,25.4,1.200000048
343,522.055,4.703752877,10158.32171,0.203372692,29.815536,89,2961.100683,1.210000038,96.306732,521.195808,25.4,1.200000048
344,522.122,4.767255809,10227.40718,0.203372692,29.772864,89,2961.100683,1.210000038,96.20240575,521.3448552,25.4,1.200000048
345,522.275,4.912405367,10209.20502,0.216930872,29.724096,89,2961.100683,1.210000038,96.19333391,521.4939024,25.41,1.200000048
346,522.302,4.912405367,10209.20502,0.216930872,29.724096,89,2961.100683,1.210000038,96.19333391,521.4939024,25.41,1.200000048
347,522.385,4.912405367,10209.20502,0.216930872,29.724096,89,2961.100683,1.210000038,96.19333391,521.4939024,25.41,1.200000048
348,522.427,4.65839364,10189.21022,0.203372692,29.6418,89,2961.100683,1.210000038,96.04818435,521.6429496,25.41,1.200000048
349,522.467,4.65839364,10189.21022,0.203372692,29.6418,89,2961.100683,1.210000038,96.04818435,521.6429496,25.41,1.200000048
350,522.549,4.65839364,10189.21022,0.203372692,29.6418,89,2961.100683,1.210000038,96.04818435,521.6429496,25.41,1.200000048
351,522.58,5.007659765,10239.19721,0.230489051,29.492448,89,2961.100683,1.210000038,96.09354358,521.7919968,25.42,1.200000048
352,522.628,5.007659765,10239.19721,0.230489051,29.492448,89,2961.100683,1.210000038,96.09354358,521.7919968,25.42,1.200000048
353,522.665,5.007659765,10239.19721,0.230489051,29.492448,89,2961.100683,1.210000038,96.09354358,521.7919968,25.42,1.200000048
